id,title,lead,source,link,image,authors,about
21162,"Bill Watterson — tajemniczy geniusz komiksu, który zniknął z mediów","Po śmierci J. D. Salingera amerykańcy dziennikarze znaleźli godnego jemu następcę. Jest nim Bill Watterson, twórca słynnych pasków komiksowych o przygodach małego Calvina i jego pluszowego tygrysa Hobbesa.",Kultura Onet,https://kultura.onet.pl/wiadomosci/bill-watterson-tajemniczy-geniusz-komiksu-ktory-zniknal-z-mediow/dhmkdjj,https://cdn.kultura.onet.pl/1/XtDk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvT0RJN01EQV8vZTAwNGNiY2I2OTc0NWRjYWVmNTdhYjA0ZjVjMWIwNTQuanBnkpUDAAbNAmzNAVyTBc0JYM0E7N4AAqEwB6ExBA,"BW, Dominik Jedliński, Dominika Olszyna, Dziennikarze Onet Kultura",article
21166,"""Stulatek, który wyskoczył przez okno i zniknął"" filmem zamknięcia festiwalu Off Plus Camera","Pokaz komedii ""Stulatek, który wyskoczył przez okno i zniknął"" zakończy tegoroczną edycję Off Plus Camera. Niezwykły obraz, okrzyknięty przez krytyków nowym ""Forrestem Gumpem"", zostanie zaprezentowany publiczności 10 maja w kinie Kijów, w ramach uroczystej gali zamknięcia festiwalu.",Kultura Onet,https://kultura.onet.pl/film/wiadomosci/stulatek-ktory-wyskoczyl-przez-okno-i-zniknal-filmem-zamkniecia-festiwalu-off-plus/pg2xvy7,https://cdn.kultura.onet.pl/1/vI_k9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWmpVN01EQV8vZThiZTE1OTczMzU3OTcxMDk2MWY0OWVkMzRkMGUyNzguanBnkpUDAA_NAlfNAVCTBc0JYM0E7N4AAqEwB6ExBA,"Dominik Jedliński, Dominika Olszyna",article
21182,Pożar przy Próchnika w Łodzi. Zginęła jedna osoba - Radio Łódź," Pożar przy Próchnika w Łodzi. W czwartek (1 lutego) po godz. 8.30 strażacy otrzymali zgłoszenie, że w ogień pojawił się w jednym z mieszkań na 4 piętrze. Ewakuowano jedną osobę, niestety, nie udało się jej uratować.",Radio Łódź,"https://radiolodz.pl/smiertelny-pozar-przy-prochnika-w-lodzi,341203/",https://radiolodz.pl/wp-content/uploads/2024/02/pozar-prochnika-lodz1-2.jpg,Mariusz Janik,"1 lutego, Wiadomości Łódź, pożar Łódź, straż pożarna łódź, zaprószenie ognia"
21185,Śmierć ośmiolatki na jeziorze Tałty. Sternik usłyszał łagodniejszy wyrok ,"Trzy lata i trzy miesiące spędzi w więzieniu Piotr O. To o rok mniej, niż orzekł sąd pierwszej instancji. Mimo że był objęty sądowym zakazem prowadzenia wszelkich pojazdów Piotr O. sterował na jeziorze Tałty motorówką z trójką dzieci na pokładzie. Doszło do wypadku, utonęła ośmioletnia Nikola.",TVN24,https://tvn24.pl/olsztyn/jezioro-talty-wywrocila-sie-lodz-zginela-osmiolatka-sad-zlagodzil-wyrok-sternikowi-st8145357,https://tvn24.pl/_e/i/najnowsze/cdn-zdjecie-9976636-do-tragedii-doszlo-na-jeziorze-talty-ph8145370/alternates/WEBP_LANDSCAPE_840,TVN24,article
21187,Śmierć w sylwestrową noc. Kobieta zginęła w pożarze,W pożarze domu jednorodzinnego zginęła 69-letnia kobieta. Do tragedii doszło w nocy z niedzieli na poniedziałek. Z płonącego budynku udało się wydostać 90-latce. ,Wydarzenia Interia,"https://wydarzenia.interia.pl/lodzkie/news-pozar-w-sylwestrowa-noc-zginela-69-latka,nId,7243000",https://i.iplsc.com/-/000IBD7DYF7Q6MK1-C461.jpg,Jakub Krzywiecki,article
21189,W pożarze kamienicy przy ul. Więckowskiego zginęła 68-letnia kobieta - Radio Łódź, Około godz. 9 wybuchł pożar w jednej z kamienic przy ul. Więckowskiego.,Radio Łódź,"https://radiolodz.pl/w-pozarze-kamienicy-przy-ul-wieckowskiego-zginela-68-letnia-kobieta,396158/",https://radiolodz.pl/wp-content/uploads/2024/05/EF-302-21-29-05-2024_102407_UnK.jpg,Beata Janowska,"29 maja, Wiadomości Łódź, pożar na ul. Więckowskiego"
21190,Zgłosił zaginięcie żony. Przerażająca prawda wyszła na jaw,"Wydawało się, że to zwykłe zaginięcie, jakich wiele i sprawa będzie miała szczęśliwy finał. Im dłużej jednak policjanci pracowali nad sprawą zaginięcia 65-latki, tym bardziej mroczne szczegóły wychodziły na jaw. W końcu dokonano przerażającego odkrycia.",Fakt,https://www.fakt.pl/wydarzenia/polska/lodz/71-latek-ze-skierniewic-zglosil-zaginiecie-zony-prawda-byla-przerazajaca/5sb2jy3,https://ocdn.eu/pulscms-transforms/1/Qqhk9kuTURBXy9jM2Y3MzE1Yy1kNTQyLTQzZTktYjUxNS1hOWY1YzFmMmZiYTcuanBlZ5KVAwAAzQeAzQQ4kwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/anna-orlowska,article
21203,Rodzina dziennikarzy zginęła w wybuchu kamienicy,"Potwierdził się najgorszy scenariusz – pod gruzami kamienicy przy ul. Chopina w Katowicach odnaleziono ciała zaginionych Brygidy Frosztęgi-Kmiecik, dziennikarki TVP Katowice, jej męża, reportera „Faktów"" TVN, Dariusza Kmiecika oraz ich syna, 2-letniego Remigiusza",Fakt,https://www.fakt.pl/wydarzenia/polska/rodzina-dziennikarzy-zginela-w-wybuchu-kamienicy/3dzk24x,https://ocdn.eu/pulscms-transforms/1/ib7k9kpTURBXy85ZTk3OWE4OGVkMjNiODg0MTQyYTkzZjI2YzM0MTJmMS5qcGeSlQMAAc0C5M0BoJMFzQSwzQJ23gABoTAB,https://www.fakt.pl/#/schema/Person/arz,article
21208,"Ostrzelali samochód, zginął 19-latek, drugi został inwalidą. Policjanci usłyszeli wyrok","Na dwa lata więzienia w zawieszeniu na trzy lata skazał w środę Sąd Okręgowy w Poznaniu czterech policjantów, oskarżonych o udział w strzelaninie, w której w 2004 roku zginął 19-letni Łukasz T., a jego rówieśnik Dawid Lis został ciężko ranny. Funkcjonariusze myśleli, że autem jedzie poszukiwany przestępca.",TVN24,https://tvn24.pl/poznan/ostrzelali-samochod-zginal-19-latek-drugi-zostal-inwalida-policjanci-uslyszeli-wyrok-ra447827-ls3365594,https://tvn24.pl/_e/i/najnowsze/cdn-zdjecieccfea942cdec0f55538368bb1fce6911-policjanci-zostali-skazani-na-2-lata-wiezienia-w-zawieszeniu-ph3234391/alternates/WEBP_LANDSCAPE_840,TVN24,article
21209,Pożegnanie oficera BOR,"W Zamościu odbył się pogrzeb funkcjonariusza BOR Bartosza Orzechowskiego, który zginął w środę w Bagdadzie, chroniąc polskiego ambasadora. W uroczystości uczestniczyli m.in. prezydent Lech Kaczyński i p.o. szefa BBN gen. Roman Polko.",TVN24,https://tvn24.pl/polska/pozegnanie-oficera-bor-ra36401-ls3685914,https://tvn24.pl/_e/i/najnowsze/cdn-zdjecie438ee47e43eb2e7098589ca91c92d33f-pogrzeb-oficera-bor-ktory-zginal-w-iraku-ph3560398/alternates/WEBP_LANDSCAPE_840,TVN24,article
21216,Śmiertelny wypadek w Łowiczu. Zginęła 61-letnia kobieta - Radio Łódź," Śmiertelny wypadek w Łowiczu. W sobotę (3 lutego) na ul. Katarzynów doszło do czołowego zderzeniach dwóch samochodów osobowych. Pojazdami podróżowały łącznie cztery osoby. Niestety, jednej nie udało się uratować.",Radio Łódź,"https://radiolodz.pl/smiertelny-wypadek-w-lowiczu-nie-zyje-61-latka,341925/",https://radiolodz.pl/wp-content/uploads/2024/02/wypadek-w-lowiczu-768x576.jpg,Mariusz Janik,"4 lutego, Wiadomości Łowicz, policja Łowicz, straż pożarna Łowicz, wypadek w Łowiczu, śmiertelny wypadek"
21234,"Sebastian Karpiniuk nie żyje - biografia posła PO, który zginął w katastrofie w Smoleńsku","Polityk Platformy Obywatelskiej, poseł na Sejm V i VI kadencji, członek komisji śledczej ds. nacisków. ",Super Express,https://www.se.pl/wiadomosci/polska/sebastian-karpiniuk-nie-zyje-aa-McpR-j8aa-gBrN.html,https://cdn.galleries.smcloud.net/t/galleries/gf-QWVe-mm82-Z9DH_sebastian-karpiniuk-664x442-nocrop.jpg,se.pl,Article
21240,Generał Marek Dukaczewski: synowie płk. Kuklińskiego żyją!,"Generał Marek Dukaczewski, były szef WSI, uważa, że wbrew oficjalnej wersji, obaj synowie płk. Kuklińskiego: Bogdan i Waldemar żyją. ""Ich pobyt w Stanach Zjednoczonych zalegalizowano"" - powiedział w ""Faktach po Faktach"".",Super Express,https://www.se.pl/wiadomosci/polska/general-marek-dukaczewski-synowie-plk-kuklinskiego-zyja-aa-3ZR1-1VHk-1KpU.html,https://cdn.galleries.smcloud.net/t/galleries/gf-fSsP-Bg7M-yXzT_tajemnica-smierci-synow-plk-kuklinskiego-1280x960.jpg,AKu,Article
21244,Monika Olejnik w SZOKU. Zaorali grób brata Olejnik!,"Rodzina Moniki Olejnik przeżyła olbrzymi szok! Z cmentarza Bródnowskiego w Warszawie zniknął grób małego braciszka słynnej dziennikarki. Został zrównany z ziemią, mimo iż miejsce było opłacone do 2030 roku. - Zdarza się - komentuje nam bezduszny zarządca cmentarza.",Super Express,https://www.se.pl/styl-zycia/porady/monika-olejnik-w-szoku-zaorali-grob-brata-olejnik-aa-jgHr-FJKG-MY6r.html,https://cdn.galleries.smcloud.net/t/galleries/gf-fzns-kZYf-bYGx_zaorali-grob-brata-olejnik-664x0-nocrop.jpg,Izabela Kraj,Article
21253,Nie żyje zaginiona 30-letnia Kamila. To jej ciało wyłowiono dziś na Ochocie - Miejski Reporter - wydarzenia Warszawa,"Jak się okazało jest to zaginiona 30-letnia Kamila, która zaginęła w czwartek około godziny 16:30, kiedy to wyszła ze swojego miejsca pracy (przedszkola) i szła w kierunku domu przy ulicy Grójeckiej, niestety tam nie dotarła. ",Miejski Reporter - wydarzenia Warszawa,https://miejskireporter.pl/nie-zyje-zaginiona-od-dwoch-dni-30-letnia-kamila-to-jej-cialo-wylowiono-dzis-na-ochocie/,https://miejskireporter.pl/wp-content/uploads/2024/06/447846222_804973605071413_3746699861073751963_n.jpg,Bocian,"Ochota, Park Szczęśliwicki, policja, poszukiwana, warszawa, woda, zaginiona"
21255,Adam wyszedł do sklepu i przepadł. Trwają poszukiwania 16-latka. Jego najbliżsi odchodzą od zmysłów,"Od czwartku trwają intensywne poszukiwania 16-letniego Adama Borkowskiego z Bydgoszczy. Chłopak wyszedł do sklepu w centrum i zniknął. Nie wiadomo, gdzie jest ani co się z nim stało. Nie wrócił do domu, ani nie skontaktował się z rodziną. Jego najbliżsi odchodzą od zmysłów. Policja apeluje o pomoc w poszukiwaniach.",Fakt,https://www.fakt.pl/wydarzenia/polska/wyszedl-do-sklepu-nie-ma-go-juz-od-5-dni-co-sie-stalo-z-16-letnim-adamem/vltfnj2,https://ocdn.eu/pulscms-transforms/1/kq1k9kuTURBXy85MjlhYmNhYy03Zjc5LTRmZTAtYWI5Mi02MDRmYmE4YTg5NTguanBlZ5KVAwAAzQH3zQEbkwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/karolina-stachera,article
21257,Zaginął 75-letni bydgoszczanin. Trwają poszukiwania,"Policjanci ze Szwederowa prowadzą poszukiwania 75-latka, który wyszedł z domu i nieznane jest miejsce jego pobytu. Funkcjonariusze w tej sprawie ustalają świadków mogących przyczynić się do odnalezienia mężczyzny.",Metropolia Bydgoska,https://metropoliabydgoska.pl/zaginal-75-letni-bydgoszczanin-trwaja-poszukiwania/,https://metropoliabydgoska.pl/wp-content/uploads/2024/03/Malinowski.jpg,Błażej Bembnista,"komisariat Bydgoszcz Szwederowo, policja Bydgoszcz, poszukiwani Bydgoszcz, zaginięcie Bydgoszcz"
21267,Dramatycznie chuda Allegra Versace,"Allegra Versace, córka Donatelli, to dziewczyna, która od lat choruje na anoreksję. Były takie momenty, że prawie żegnała się z życiem. Na długo słuch po niej zaginął. Niedawno pojawiła się z mamą na jednej z imprez. Czy wygląda lepiej? Niestety nie... / fot. Agencja Forum.",Kobieta Onet,https://kobieta.onet.pl/dramatycznie-chuda-allegra-versace/nx0r2,https://cdn.kobieta.onet.pl/1/1cyk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvTWprN01EQV8vMDI2MmM0OWM0MTllNDEyNDk3ZWM3MjNkOWMyMTBjZGQuanBnk5UDAM0CUs0MYM0G9pMFzQlgzQTslQfZgWh0dHBzOi8vY2RuLmtvYmlldGEub25ldC5wbC8xL1NCVWs5azFhSFIwY0hNNkx5OWpaRzR1YTI5aWFXVjBZUzV2Ym1WMExuQnNMMmx0Wnk5c2IyZHZYMjl1WlhSZmEyOWlhV1YwWVM1d2JtZVJsUUlBWk1QRDNnQUNvVEFIb1RFRQjCAN4AAqEwB6ExBA,"Dominika Olszyna, Ewa Raczyńska",gallery
21269,Kierowca samochodu osobowego wjechał pod pociąg. Zginęła pięcioosobowa rodzina,"
                Samochód osobowy wjechał pod pociąg na niestrzeżonym przejeździe kolejowym w Karwicy Mazurskiej (woj. warmińsko-mazurskie). Autem jechało pięć osób. Wszystkie zginęły na miejscu. Wśród ofiar znalazło się troje dzieci.",Rzeczpospolita,https://www.rp.pl/wypadki/art41391801-kierowca-samochodu-osobowego-wjechal-pod-pociag-zginela-piecioosobowa-rodzina,"https://i.gremicdn.pl/image/free/2dfe0df5fcf1df93e046207adb62ed63/sluzby-znalazly-rozbite-auto-ok-200-m-od-przejazdu?t=crop:1600:992:nowe:0:75,resize:fill:2000:1250&ctx=preview",Robert Biskupski,article
21270,Dlaczego zniknął Ivan i Delfin?,"Zespół Ivan i Delfin przeszedł kilka dni temu do historii. Wokalista Ivan Komarenko rozpoczyna karierę solową, zaś pozostali dwaj muzycy wraz z wokalistką",Kultura Onet,https://kultura.onet.pl/muzyka/wiadomosci/dlaczego-zniknal-ivan-i-delfin/wrsph1y,https://ocdn.eu/pulscms/MDA_/6ef4c8d4b2ca99477c228967175b9ecb.png,"Dominik Jedliński, Dominika Olszyna",article
21272,Tragiczny wypadek w Babach. Kobieta zginęła na torach - Radio Łódź, Do śmiertelnego kolejowego wypadku doszło w piątkowy (26 stycznia) wieczór w miejscowości Baby w powiecie piotrkowskim.,Radio Łódź,"https://radiolodz.pl/tragiczny-wypadek-w-babach-kobieta-zginela-na-torach,338948/",https://radiolodz.pl/wp-content/uploads/2024/01/the-headlights-of-a-train-traveling-down-a-track-o-2024-01-10-22-07-30-utc-768x580.jpeg,"Jarosław Kosmatka, Jarosław Krak","26 stycznia, Wiadomości Piotrków Trybunalski, pociąg potrącił człowieka, śmiertelny wypadek Łódzkie"
21275,"Wstrząsające nowe fakty w sprawie wypadku na S7. Kilka minut zdecydowało, że ofiar nie było znacznie więcej","Prokuratura już wcześniej informowała o śmierci 7-letniego Nikodema i 10-letniego Mikołaja. Okazuje się, że w karambolu na S7 życie straciło także rodzeństwo: 9-letnia Eliza i 12-letni Tomek. — Byli pierwszy raz na meczu, zabrał ich tata — słyszymy. Ojciec dzieci w ciężkim stanie trafił do szpitala. Prokuratura po godz. 13 wydała oświadczenie.",Wiadomości Onet,https://wiadomosci.onet.pl/trojmiasto/wstrzasajace-nowe-fakty-w-sprawie-karambolu-na-s7-zginela-czworka-dzieci-wracali-z/cgsvrf9,https://cdn.wiadomosci.onet.pl/1/dj_k9lBaHR0cHM6Ly9vY2RuLmV1L3B1bHNjbXMvTURBXy9mOTFhZjAyNDNlZTY5ZjExNzkwN2MwNjg3MGZkODNlNS5qcGeTlQMAzQFpzQXbzQNLkwXNCWDNBOyVB9mMaHR0cHM6Ly9jZG4ud2lhZG9tb3NjaS5vbmV0LnBsLzEvdWJwazlrN2FIUjBjSE02THk5alpHNHVkMmxoWkc5dGIzTmphUzV2Ym1WMExuQnNMMmx0Wnk5c2IyZHZYMjl1WlhSZmQybGhaRzl0YjNOamFTNXdibWVSbFFJQVpNUEQzZ0FDb1RBSG9URUUIwgDeAAKhMAehMQQ,"Bartosz Węglarczyk, Piotr Olejarczyk",article
21276,Tragiczny wypadek. Ks. Zbigniew Rek jechał rowerem. Nie żyje,"Franciszkanin ojciec Zbigniew Rek zginął w wypadku samochodowym. Duchowny jechał rowerem do swojej matki, gdy został potrącony przez samochód osobowy w miejscowości Orzechówka (woj. świętokrzyskie). Wkrótce odbędzie się pogrzeb duchownego. ",o2 - Blisko Ludzi,https://www.o2.pl/informacje/tragiczny-wypadek-ks-zbigniew-rek-jechal-rowerem-nie-zyje-7030626151991968a,https://v.wpimg.pl/YTg4NGExdjUGVjh0agN7IEUObC4sWnV2EhZ0ZWpJbG1WTGEhLBQ8JgJEIWkiCiwkBkM-aTUUdjUXXWExdFc9PRREIiY8Vzw5BVEqaCNLPGFeBHxxaEtpZVQZeiJyGnRtVVAvanFNPzVfDHomdBw9YUVJ,Rafał Strzelec,"ksiądz, nie żyje, polska, wypadek, świętokrzyskie"
21277,Nowy sztandar dla Ochotniczej Straży Pożarnej w Gnieszowicach. Piękna uroczystość z medalami i podziękowaniami,Nowy sztandar dla Ochotniczej Straży Pożarnej w Gnieszowicach. Piękna uroczystość z medalami i podziękowaniami | Echo Dnia Świętokrzyskie,Echo Dnia Świętokrzyskie,https://echodnia.eu/swietokrzyskie/nowy-sztandar-dla-ochotniczej-strazy-pozarnej-w-gnieszowicach-piekna-uroczystosc-z-medalami-i-podziekowaniami/ar/c1-18811229,https://d-art.ppstatic.pl/kadry/k/r/1/2e/33/66e8088014a12_o_original.jpg,Klaudia Tajs,"gnieszowice osp, gnieszowice strażacy"
21281,Zaginiona Michelle Rodriguez,"Michelle Rodriguez dołączyła do obsady serialu ""Lost"".",Kultura Onet,https://kultura.onet.pl/film/wiadomosci/zaginiona-michelle-rodriguez/6xbhqww,https://cdn.kultura.onet.pl/1/49Fk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvTlRFN01EQV8vNTBjN2Q2ZGIwY2E4NzM0YzYxNGYxNjY3NmFjNDc4ZmQuanBnkpUDAAXNARjMnZMFzQlgzQTs3gACoTAHoTEE,"Dominik Jedliński, Dominika Olszyna",article
21284,"Zaginiona 15-latka z Orzesza nie żyje. Znaleziono jej zwłoki. Poszukiwania trwały ponad dobę. Szukała jej policja, grupy poszukiwawcze","Zaginiona 15-latka z Orzesza nie żyje. Znaleziono jej zwłoki. Poszukiwania trwały ponad dobę. Szukała jej policja, grupy poszukiwawcze | Dziennik Zachodni",Dziennik Zachodni,https://dziennikzachodni.pl/zaginiona-15latka-z-orzesza-nie-zyje-znaleziono-jej-zwloki-poszukiwania-trwaly-ponad-dobe-szukala-jej-policja-grupy/ar/c1-18751699,https://d-art.ppstatic.pl/kadry/k/r/1/a7/47/66c42ab5dfb1c_o_original.jpg,Piotr Chrobok,"policja mikołów, zaginęła nastolatka, zaginęła nastolatka z orzesza"
21302,"Wzruszające nagranie z klubu, w którym trenowała zmarła Weronika. ""Będziemy wspominać całe życie""","23-letnia Weronika, która przez ponad tydzień była poszukiwana w okolicach Szklarskiej Poręby i została znaleziona martwa, pozostawiła w żałobie nie tylko rodzinę i przyjaciół. Poruszające pożegnanie zamieścił klub sportowy, w którym Weronika kiedyś startowała. Okazuje się, że jako nastolatka uprawiała łyżwiarstwo figurowe. Do wpisu UKŁ ""Spin"" Katowice odniósł się ojciec zmarłej kobiety.",Fakt,https://www.fakt.pl/wydarzenia/zmarla-weronike-zegna-klub-sportowy-w-ktorym-trenowala-lyzwiarstwo-figurowe/wzm47m4,https://ocdn.eu/pulscms-transforms/1/-wlk9kuTURBXy8yOTZiMDI0Yy1jMTVjLTRlNDMtYjU1OS00ZWE1NjUzZGM0YzguanBlZ5KVAwAAzQTszQLFkwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/weronika-henszel,article
21311,Tajemnicza śmierć 41-letniej Katarzyny z Warszawy. Czy ktoś się do niej przyczynił? Nowe fakty,Wokół śmierci 41-letniej Katarzyny z Warszawy wciąż więcej jest pytań niż odpowiedzi. Pod koniec stycznia br. kobieta wyszła z hotelu Osada Karbówko w miejscowości Elgiszewo (woj. kujawsko-pomorskie) i wszelki ślad po niej zaginął. 30 maja w rzece Drwęca znaleziono jej zwłoki. Śledczy wciąż szukają odpowiedzi na pytanie: jak i dlaczego zginęła Katarzyna? Czy mają jakikolwiek trop?,Fakt,https://www.fakt.pl/wydarzenia/elgiszewo-tajemnicza-smierc-41-letniej-katarzyny-nowe-fakty/wf155h5,https://ocdn.eu/pulscms-transforms/1/PY7k9kuTURBXy9kMDFkMzc0NC0xNzY1LTRjZGMtYjdiNS03YjM2M2M5ODdkYmUuanBlZ5KVAwEAzQn9zQWfkwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/alina-zakowska,article
21313,Tajemnicze zaginięcie Jowity Zielińskiej. Jej bliscy mówią o swoich przypuszczeniach,"Jowita Zielińska, mieszkanka wsi Lisiny (woj. kujawsko-pomorskie), jest poszukiwana od czterech miesięcy. Odnaleziony w lesie rower kobiety nie przyniósł przełomu w sprawie. Mimo to bliscy 30-latki nie tracą nadziei i nie ustają w poszukiwaniach. Ich zdaniem kobieta nie przebywa w okolicy.",o2 - Blisko Ludzi,https://www.o2.pl/informacje/tajemnicze-zaginiecie-jowity-zielinskiej-jej-bliscy-mowia-o-swoich-przypuszczeniach-7090149830179552a,https://v.wpimg.pl/OWVkOWExYDY3CTlkagNtI3RRbT4sWmN1I0l1dWpJfWdmE3dndVcpPjoOPTI1F2EwJB4_NjIIYSc6RC4nLFc5ZnkPJiQ1FC4ueQ4iNSAcYGIyDykxfBt2emVefDZoTClmMkZ2NSZJYm80CnYyIUEuZjdcLXU4,APOL,"ludzie, policja, polska, poszukiwania, zaginiona"
21315,"Zaginięcie Jowity Zielińskiej. Rodzina otrzymała okrutną informację. ""To bolesne""","Zaginięcie Jowity Zielińskiej z Lisin (woj. kujawsko-pomorskie) nadal pozostaje nierozwiązaną zagadką. Nie wiadomo, co stało się z 30-latką, która zniknęła podczas powrotu do domu na leśnej drodze. Była zaledwie kilometr od miejsca zamieszkania. Jej bliscy, którzy robią wszystko, by odnaleźć kobietę, są zdruzgotani tym, co otrzymali drogą pocztową. ",Super Express,https://www.se.pl/bydgoszcz/zaginiecie-jowity-zielinskiej-rodzina-otrzymala-okrutna-informacje-to-dla-nas-oburzajace-i-bolesne-aa-BEck-JsV2-gKnx.html,https://cdn.galleries.smcloud.net/t/galleries/gf-y11L-zbrj-o3qF_poszukiwania-jowity-zielinskiej-1920x1080-nocrop.jpg,Eliza Makowska,Article
21318,"Karolina wyszła na dożynki i już nie wróciła, jej ciało wyłowiono z Wisły. Zarzut zabójstwa po 23 latach ","W 2001 roku w Wiśle w miejscowości Grabówko (woj. kujawsko-pomorskie) znaleziono ciało 19-letniej Karoliny K. Po 23 latach policjanci z Bydgoszczy poinformowali o rozwiązaniu tej sprawy. Zarzuty postawiono 47-letniemu Adrianowi W., który odbywa już karę dożywotniego pozbawienia wolności za zabójstwo innej młodej kobiety dokonane w sierpniu 2002 roku. ",TVN24,https://tvn24.pl/kujawsko-pomorskie/bydgoszcz-kujawsko-pomorskie-karolina-wyszla-na-dozynki-i-juz-z-nich-nie-wrocila-sprawa-zbrodni-sprzed-lat-rozwiazana-st7913504,https://tvn24.pl/_e/i/najnowsze/cdn-zdjecie-7396309-sprawa-zaginiecia-i-zbrodni-sprzed-lat-zostala-rozwiazana-ph7913470/alternates/WEBP_LANDSCAPE_840,TVN24,article
21319,Zaginęła 14-letnia Jessica. Widziałeś ją? Dzwoń na policję,"W Gdańsku trwa akcja poszukiwawcza zaginionej 14-letniej Jessiki Kazimirow-Tłuścik. Nastolatka ostatni raz była widziana 1 grudnia 2024 roku, około godziny 13:00, kiedy opuściła placówkę opiekuńczo-wychowawczą w Gdańsku.","Kryminalne o2 - Wiadomości kryminalne, policja i przestępczość",https://kryminalne.o2.pl/informacje/zaginela-14-letnia-jessica-widziales-ja-dzwon-na-policje-7100641302616736a,https://v.wpimg.pl/ZDEwZmFmdSUkFSxeaRZ4MGdNeAQvT3ZmMFVgT2lcY3Z1D3ULLwE_NiAHNUMhHy80JAAqQzYBdSU1HnUbd0I-LTYHNgw_Qj8pJxI-QiNYY3FxEWgOa11sdyNabl9zC3cmfRRuQHULYiB0RzwMIFxoIGcK,Mateusz Domański,"Gdańsk, polska, wydarzenia, zaginięcie"
21329,Zaginął 17-letni Krzysztof. Policja prosi o pomoc ,Zaginął 17-letni Krzysztof. Policja prosi o pomoc  | Nowy Sącz Nasze Miasto,Nowy Sącz Nasze Miasto,https://nowysacz.naszemiasto.pl/zaginal-17-letni-krzysztof-policja-prosi-o-pomoc/ar/c1-9741137,https://d-art.ppstatic.pl/kadry/k/r/ed/1a/667fa75c170fc_o_original.jpg,Remigiusz Szurek,"wiadomości limanowa, wiadomości małopolska, wiadomości nowy sącz, zaginiony"
21331,Zaginął defektoskop z promieniotwórczym selenem. PAA ostrzega - Dziennik.pl,"Państwowa Agencja Atomistyki poinformowała, że zaginiony w sobotę defektoskop zawiera promieniotwórczy selen. PAA przestrzega, by pod żadnym pozorem nie otwierać ani nie rozcinać urządzenia.",Dziennik.pl,"https://wiadomosci.dziennik.pl/wydarzenia/artykuly/9470020,zaginal-defektoskop-z-promieniotworczym-selenem-paa-wydala-ostrzezeni.html",https://webp-konwerter.incdn.pl/eyJmIjoiaHR0cHM6Ly9pbmZvci13ZWItc3RhdGljLWR6aWVu/bmlrLmluY2RuLnBsL2R6aWVubmlrL2RvY3VtZW50cy9GT0Iw/MDAwMDAwMDAwMDA2NTYzOTE0L2ZpbGVzL3NodXR0ZXJzdG9j/ay0xMzY0NDY0OTQ5LTM4MTM1MjAxLmpwZyIsInciOjM4NDB9,"https://wiadomosci.dziennik.pl/autor/110409,Aneta-Malinowska-110409#person","608 Energetyka i atomistyka, PAA, promieniowanie radioaktywne"
21335,Przełom ws. zaginięcia Jowity Zielińskiej. W lesie znaleziono rower 30-latki,"W sprawie tajemniczego zaginięcia Jowity Zielińskiej z Lisin (woj. kujawsko-pomorskie) pojawił się nowy trop. W lesie, ok. 5 km od miejsca zamieszkania 30-latki, przypadkowa osoba odnalazła rower poszukiwanej kobiety. Na razie nie wiadomo, czy jednoślad był tam od początku jej zaginięcia, czy został przez kogoś niedawno podrzucony. ",Super Express,https://www.se.pl/bydgoszcz/nowy-trop-ws-zaginiecia-jowity-zielinskiej-w-lesie-znaleziono-jej-rower-aa-dYjr-RkMF-cP9n.html,https://cdn.galleries.smcloud.net/t/galleries/gf-H6Ur-7N1p-pqsr_przelom-ws-zaginiecia-jowity-zielinskiej-w-lesie-znaleziono-rower-30-latki-1920x1080-nocrop.jpg,Eliza Makowska,Article
21340,Wyszli z domu i zapadli się pod ziemię. Poszukiwani nastoletni bracia,"Bracia Jakub i Bartosz Kowalscy z Włocławka wyszli w piątek z domu, a następnie oddalili się w nieznanym kierunku. Od tamtego czasu z chłopcami nie ma kontaktu. Bliscy proszą wszystkich o pomoc w jak najszybszym odnalezieniu nastolatków. ",Wydarzenia Interia,"https://wydarzenia.interia.pl/kujawsko-pomorskie/news-wyszli-z-domu-i-zapadli-sie-pod-ziemie-poszukiwani-nastoletn,nId,7699615",https://i.iplsc.com/-/000JI9REWNM6YE22-C461.jpg,Mateusz Kucharczyk,article
